videoId,title,publishedAt,viewCount,likeCount,commentCount,duration,channelId,channelName,url
Ie2PfdGA-tw,GroKo Kann NICHT DENKEN! Mareike Hermeier Hilft Gerne!,2025-11-25T18:45:02Z,3098,447,58,PT3M4S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Ie2PfdGA-tw
YRrKk3ixeDM,Das Soll KEINER WISSEN! Ines Schwerdtner ERWISCHT FEHLBESETZTE CDU-Ministerin Reiche!,2025-11-25T17:01:00Z,72103,4603,594,PT4M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=YRrKk3ixeDM
Bt_b5oEYLIg,Bodenlos INKOMPETENTER Kanzler Merz! Dietmar Bartsch ZERREISST CDU-SPD Koalition!,2025-11-25T14:00:17Z,41877,2124,378,PT6M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Bt_b5oEYLIg
_oDUj_XoWPQ,Es Geht Uns ALLE AN! Staat Und Polizei Rollen Roten Teppich Für AfD-Jugend Aus!,2025-11-24T18:09:46Z,5705,833,70,PT1M22S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=_oDUj_XoWPQ
JEdXaKPrs1I,Der Staat SCHAUT WEG! Tag Zur BESEITIGUNG DER GEWALT Gegen Frauen!,2025-11-24T17:00:36Z,1869,554,116,PT2M45S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=JEdXaKPrs1I
T9T58S4gHHs,Pressekonferenz DIE LINKE im Bundestag | 14:45 Uhr am 24. November,2025-11-24T14:16:57Z,5707,533,119,PT18M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=T9T58S4gHHs
c0ftdD8lWxA,Placebo-Gesetz Von CDU! Linke Kathi Gebel DECKT Schräge Prioritäten AUF!,2025-11-23T17:01:06Z,2173,343,55,PT2M12S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=c0ftdD8lWxA
xHKApUIULFU,Kanzler Für WENIGE! Linke Christin Wilnat ENTLARVT Bürgertäuschung!,2025-11-22T17:01:38Z,2443,360,49,PT2M2S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xHKApUIULFU
eNuCC3qusCI,AfD HASST Meinungsfreiheit! Clara Bünger SPRICHT Die Wahrheit AUS!,2025-11-21T17:01:12Z,4281,746,187,PT3M13S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=eNuCC3qusCI
TobLguPMwKk,🔴 16-Stunden-Schicht Im Bundestag 🤯! Und Dann Auch Noch AfD & CDU Zuhören Müssen 🥴,2025-11-21T14:47:57Z,21230,1601,183,PT2M45S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TobLguPMwKk
bLVbzr-w7hI,Kita-Gipfel 2025 | Die Linke im Bundestag,2025-11-21T04:05:30Z,2264,218,22,PT1H31M25S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=bLVbzr-w7hI
sgL4axSXtS4,GroKo SCHAUT WEG! Linker Cem Ince DECKT Versagen AUF!,2025-11-20T17:01:39Z,1712,301,37,PT3M13S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=sgL4axSXtS4
HhzwnkaHLB4,AfD-Jugend Verhindern! Gegen Faschos Widersetzen!,2025-11-19T16:00:14Z,8058,1101,187,PT47S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=HhzwnkaHLB4
uaAtSnPt5kU,Merz Gegen BÜRGER! Linke Lizzy Schubert DECKT Die Wahrheit AUF!,2025-11-18T14:01:35Z,6858,1048,136,PT5M53S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=uaAtSnPt5kU
P8DXZlTGElg,Leere Symbolik Statt VERÄNDERUNG! Linke Katrin Fey ENTLARVT Sinnfreie GroKo-Pläne!,2025-11-17T18:00:23Z,1769,275,41,PT3M,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=P8DXZlTGElg
XPfCMELnSxU,Sie VERACHTEN Arbeiter! Linke NIMMT AfD-Reform AUSEINANDER!,2025-11-17T14:42:14Z,2278,387,81,PT2M27S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=XPfCMELnSxU
P7pUBlsjkYI,POV Du Crashst Als Linke Den Bundestag Und Drängelst Dich Vor Die sPD!,2025-11-17T14:26:12Z,45283,3093,374,PT1M48S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=P7pUBlsjkYI
NVaTMk9Hy3Y,Gesetze AUF BESTELLUNG! Linker Ates Gürpinar ENTLARVT Korruption Der CDU!,2025-11-16T15:00:45Z,3454,543,72,PT3M11S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=NVaTMk9Hy3Y
eSuWshfyVB4,Für Fahren Ohne Fahrschein IN DEN KNAST! Rechtsstaat Bekämpft ARME MENSCHEN!,2025-11-16T12:01:14Z,9312,1142,173,PT46S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=eSuWshfyVB4
Vb9nU7PWbZQ,Auf Die CDU REINGEFALLEN! Linke Agnes Conrad NIMMT Sie Wissenschaftlich AUSEINANDER!,2025-11-15T17:30:14Z,22017,2657,271,PT1M27S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Vb9nU7PWbZQ
63zHHeuskfI,Queere Menschen UNTER DRUCK! Rechtsextreme Gefährden CSDs!,2025-11-15T13:56:59Z,4439,730,83,PT1M58S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=63zHHeuskfI
CHeOOnCb9v0,GroKo VERTUSCHT Ihre Pläne! Linke Sarah Vollath DECKT Die Wahrheit AUF!,2025-11-14T17:00:23Z,3006,442,70,PT3M1S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=CHeOOnCb9v0
zT2aQg3Je3Y,SO DREIST Verdrehen Sie Tatsachen! Sören Pellmann Gibt CDU Deftigen Realitätscheck!,2025-11-14T14:01:48Z,2708,443,74,PT2M56S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=zT2aQg3Je3Y
CNo6Xfw3Keo,"Die CDU Sollte Mit ""SPENDEN"" Heizkosten Der Bürger Bezahlen! Jan Van Aken Spricht Klartext!",2025-11-14T09:11:54Z,23408,2640,220,PT1M32S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=CNo6Xfw3Keo
Hh7sba8b0Oc,Sie Können WEDER Rechnen NOCH Denken! AfD Von Janine Wissler Komplett GEDEMÜTIGT!,2025-11-13T19:00:16Z,71595,4820,945,PT6M19S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Hh7sba8b0Oc
oEhn7cB_xsg,Rechtsstaat GEGEN BÜRGER! Linker Luke Hoss REISST CDU Die Maske RUNTER!,2025-11-13T17:01:27Z,5017,807,119,PT3M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=oEhn7cB_xsg
wBGhgHwUwsQ,Ministerin Bekommt 5000 Euro Und Gönnt Bürgern KEINEN CENT! Janine Wissler DECKT AUF!,2025-11-13T15:39:22Z,261772,5151,506,PT1M3S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=wBGhgHwUwsQ
irIr3JuTbsM,Konservative Scheinlösungen Für Wohlstandsschwule! Linker Maik Brückner Durchschaut CDU!,2025-11-13T13:01:34Z,1941,326,46,PT2M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=irIr3JuTbsM
t-4AC1s5pMI,sPD Schützt Lieber Kriminelle Als Linke Politik Zu Machen!,2025-11-13T11:08:57Z,10846,1216,140,PT45S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=t-4AC1s5pMI
U9hf8tjrUuE,Linker David Schliesing ERTAPPT AfD! Auch Konservative NICHT SICHER Vor Rechtsextremisten!,2025-11-12T17:05:03Z,4129,583,67,PT3M3S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=U9hf8tjrUuE
SHyLZyI4ZG8,CDU Kämpft Für Besserverdiener! Linker Spricht KLARTEXT Für Bürger!,2025-11-12T09:27:36Z,3020,424,60,PT8M26S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=SHyLZyI4ZG8
5OkjP5_d9DU,Man Kann Es Sich Nicht Ausdenken! Kein Mensch Versteht Die sPD!,2025-11-11T15:55:17Z,13024,1010,117,PT28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=5OkjP5_d9DU
MnDaOxZ7glE,Pressekonferenz DIE LINKE im Bundestag | 13:45 Uhr am 11. November,2025-11-11T12:56:47Z,1277,200,30,PT10M1S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=MnDaOxZ7glE
KyNua7-q36w,Sie Wollen Es NICHT HÖREN! Linke Gibt GroKo HEFTIGEN Realitätscheck!,2025-11-09T17:00:29Z,4200,700,119,PT3M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=KyNua7-q36w
zVtyXxfjDUo,Er Bekämpft ARME Statt ARMUT! Linke DURCHSCHAUT Ignoranten Kanzler!,2025-11-08T17:01:37Z,5090,851,155,PT2M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=zVtyXxfjDUo
7pY3IkPrR2A,Post Von FASSUNGSLOSEM Bürger! Linke ENTLARVT Schmierentheater Von CDU & SPD!,2025-11-07T18:00:08Z,1689,280,29,PT1M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=7pY3IkPrR2A
OXvfGBLOYmo,CDU Hat ANGST Vor Opposition! Sören Pellmann ENTLARVT Die Heuchler!,2025-11-07T14:00:45Z,3296,451,79,PT5M25S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=OXvfGBLOYmo
_bB2OidId5M,Gegen den Mieten-Notstand - JETZT in Deiner Stadt!,2025-11-07T09:05:13Z,1495,224,33,PT57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=_bB2OidId5M
WeFdvZcPEFs,"Das ist noch nichtmal links, was ich sage...",2025-11-07T07:53:42Z,9876,1153,104,PT1M9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=WeFdvZcPEFs
oB2RKRrtl_Y,Korrupte GroKo Hilft MIETENMAFIA! Linke Caren Lay PLATZT DER KRAGEN!,2025-11-06T17:35:10Z,3053,547,85,PT3M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=oB2RKRrtl_Y
cP97cHCp-PQ,Linker ERWISCHT Wütende AfD! SO DREIST Betrügen Sie Die Bürger!,2025-11-06T14:01:08Z,8453,970,235,PT5M,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=cP97cHCp-PQ
NrVEgEKPkLE,Abstimmung HEUTE! Sind CDU & SPD Auch Gegen Illegale Mietpreise?,2025-11-06T09:14:34Z,5888,736,68,PT53S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=NrVEgEKPkLE
Pr-gNjvZWfE,Heidi Reichinnek Spricht KLARTEXT! Wichtige Entscheidungen In BRASILIEN!,2025-11-05T12:33:53Z,8523,902,49,PT48S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Pr-gNjvZWfE
tXWt5H7ct_8,Bürger Um Millionen ABGEZOCKT! Wir Haben ES ZURÜCK Geholt!,2025-11-04T16:46:00Z,10450,1240,255,PT13M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=tXWt5H7ct_8
RfBI9bf3i8Q,Pressekonferenz DIE LINKE im Bundestag | 04. November 13:45 Uhr | Mit Heidi Reichinnek und Caren Lay,2025-11-04T13:03:17Z,4202,406,65,PT18M16S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=RfBI9bf3i8Q
cDykO86pHzc,Über welche Töchter redet Friedrich Merz eigentlich?!,2025-10-24T16:44:56Z,17711,1786,184,PT1M35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=cDykO86pHzc
uuOs-cHRrvo,"Friedrich Merz ""halbiert"" die AfD",2025-10-21T14:29:40Z,26319,2011,249,PT42S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=uuOs-cHRrvo
5dsUZt-35gg,Nächstes Wahlversprechen Gebrochen! Linker Pascal Meiser ENTLARVT sPD-Täuschung!,2025-10-20T16:30:01Z,4937,636,145,PT6M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=5dsUZt-35gg
Gl-3cBMnCUQ,KETTENSÄGE Gegen BÜRGER! Linke Anne-Mieke Bremer Mit KLARTEXT Gegen GroKo-Irrsinn!,2025-10-20T13:00:27Z,5115,584,112,PT4M21S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Gl-3cBMnCUQ
cu9q5vf3usA,Merz Völlig INKOMPETENT! Heidi Reichinnek ERKLÄRT Ihm Mathematik!,2025-10-19T14:30:25Z,29212,2558,463,PT3M31S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=cu9q5vf3usA
nahyCHsevm4,Das Sollt Ihr Nicht Wissen! Wer Uns WIRKLICH Abzockt!,2025-10-18T10:01:22Z,17311,2099,122,PT1M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=nahyCHsevm4
DoSx6UvD3IA,Merz Nächster ANGRIFF AUF ARBEITER! Ines Schwerdtner Reicht Es!,2025-10-17T23:00:13Z,38204,2990,146,PT54S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=DoSx6UvD3IA
F-QI22lah1M,Die CDU Verrät Uns ALLE! Ines Schwerdtner ENTHÜLLT Wem Sie Dient!,2025-10-17T17:30:07Z,22191,1600,284,PT3M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=F-QI22lah1M
ZyDUrASV_Xo,Warum Du SCHLECHTERE CHANCEN Hast Als Deine Eltern,2025-10-17T15:30:18Z,15628,2166,135,PT2M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ZyDUrASV_Xo
iIOprlSDzCk,SO Arbeiterfeindlich Ist Die GroKo! Linke Anne Zerr Mit ANSAGE An Bärbel Bas!,2025-10-17T14:30:41Z,3738,516,110,PT4M9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=iIOprlSDzCk
1x-hLVFOn7o,Gebrochene Versprechen Der GroKo! Linke Nicole Gohlke ENTLARVT Die Doppelmoral!,2025-10-17T12:00:11Z,2355,361,53,PT3M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=1x-hLVFOn7o
SRfP_4fLvWc,Der GRÖSSTE SKANDAL Europas - Angeführt Von Merz!,2025-10-17T11:33:27Z,18556,1331,113,PT1M15S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=SRfP_4fLvWc
pHDBwsEPJPM,Heidi Reichinnek Fordert RENTENREVOLUTION 🔥,2025-10-16T17:37:34Z,17497,1754,124,PT1M12S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=pHDBwsEPJPM
mnuFKGwERiE,Merz Verträgt DIE WAHRHEIT Nicht! Sören Pellmann Spricht KLARTEXT Zum GroKo-Irrsinn!,2025-10-16T16:01:32Z,3685,462,95,PT9M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=mnuFKGwERiE
Ih9HYsluZu4,AfD RASTET AUS! Ferat Kocak Sagt Was NIEMAND WISSEN Soll!,2025-10-16T13:19:12Z,106869,10537,2291,PT6M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Ih9HYsluZu4
aGBrJecjtPU,Merz RECHNET Sich Die Welt SCHÖN! Linker Evelyn Schötz PLATZT Der Kragen!,2025-10-15T17:33:28Z,3053,424,93,PT3M,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=aGBrJecjtPU
Zx2nthzE34s,Passt Merz In Euer Stadtbild?,2025-10-15T14:07:23Z,36432,1309,248,PT9S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Zx2nthzE34s
2gdhCaQimM4,NEIN Zur Lotto-Wehrpflicht 🛑 VERWEIGERUNG Von Kriegsdienst Muss Möglich Sein!,2025-10-15T09:26:09Z,10816,950,92,PT44S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=2gdhCaQimM4
y7p6ejWNYH4,Pressekonferenz DIE LINKE im Bundestag | 13:45 Uhr am 14. Oktober,2025-10-14T23:58:48Z,1656,162,22,PT16M56S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=y7p6ejWNYH4
HH0BulwvMEc,Merz CHECKT Es NICHT! Christian Görke DECKT Wahnsinn AUF!,2025-10-14T17:00:24Z,6082,640,121,PT3M2S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=HH0BulwvMEc
WBIfuu8evzg,Er Kann Es NICHT! Sören Pellmann OFFENBART Das Versagen Von Kanzler Merz!,2025-10-14T15:28:10Z,2943,336,69,PT10M59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=WBIfuu8evzg
h0boYFMRppE,So VERNICHTEN Sie Die Industrie! Linker Mirze Edis ENTLARVT Inkompetenz von Merz Und GroKo!,2025-10-13T15:32:51Z,41754,2733,418,PT5M23S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=h0boYFMRppE
7G3y1z1nXzM,Doro Bär Hat NULL AHNUNG Von Wissenschaft! Linke Sonja Lemke REISST Die Maske RUNTER!,2025-10-12T13:00:20Z,4721,594,93,PT2M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=7G3y1z1nXzM
hR842hu1uPc,SO RUINIERT Die GroKo Kultur! Linker DECKT Absurde Prioritäten AUF!,2025-10-11T13:01:25Z,1573,279,43,PT3M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=hR842hu1uPc
o2ElxGXxucc,Merz VERSPIELT Unseren WOHLSTAND! Linke Agnes Conrad ZERREISST Arbeiterfeindliche Industriepläne!,2025-10-10T18:10:27Z,10477,906,203,PT5M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=o2ElxGXxucc
xND5gGi7WdQ,SCHAMLOSE Doppelmoral Entlarvt! Linker Luke Hoss Bringt AfD ZUM SCHÄUMEN!,2025-10-10T12:01:53Z,10180,824,150,PT3M4S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xND5gGi7WdQ
I30mi6cxbBc,Heidi Reichinnek: Milliardäre vs. Demokratie💥,2025-10-10T10:07:58Z,52732,1670,258,PT18S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=I30mi6cxbBc
CR2tht-GfS8,WIDERSTAND Gegen Massenüberwachung! Chatkontrolle VORERST Abgewendet!,2025-10-10T08:22:38Z,12820,1330,75,PT45S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=CR2tht-GfS8
L9OCI7tpZ7g,CHATKONTROLLE Soll Kommen! Linken Politikerin ENTLARVT Diese Groko-Pläne!,2025-10-09T16:29:55Z,5708,872,165,PT5M6S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=L9OCI7tpZ7g
Y2kgvPOmylU,Ferat Kocak Bringt Die AfD ZUM KOCHEN!,2025-10-09T13:27:23Z,50908,2846,786,PT3M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Y2kgvPOmylU
e0ydt3RcpbU,Bewegende Rede von Jan van Aken Zum 7.Oktober! Befreit Die Geiseln Und Stoppt Das Töten!,2025-10-08T15:53:42Z,2094,342,71,PT5M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=e0ydt3RcpbU
kUJNkYD3cfA,AfD Tobt! Linke Politikerin ENTHÜLLT Unfassbare AHNUNGSLOSIGKEIT!,2025-10-08T13:53:45Z,20633,1517,197,PT3M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=kUJNkYD3cfA
cGZMUIQKgr4,Die AXT Am Wohlstand! GroKo Nimmt Verelendung In Kauf!,2025-10-07T18:00:12Z,9374,1040,55,PT1M2S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=cGZMUIQKgr4
5E_B6TmW5R8,Mit Merz Droht MASSENVERARMUNG! Linker DECKT AUF Was Uns Blüht!,2025-10-07T16:30:02Z,6849,643,135,PT12M26S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=5E_B6TmW5R8
jujdjfgqths,UNFASSBARE Pläne Gegen Bürger! Linkem PLATZT DER KRAGEN!,2025-10-07T13:01:28Z,3061,306,59,PT3M3S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jujdjfgqths
qdRrChrirSY,Pressekonferenz DIE LINKE im Bundestag | 13:45 Uhr 07 Oktober,2025-10-07T12:01:24Z,2170,216,92,PT16M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=qdRrChrirSY
jFvd80megaE,Was Bitte - AfD-Wähler Sind Pro-Klimaschutz?! 😳🤯,2025-10-07T08:29:03Z,8591,939,56,PT56S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jFvd80megaE
dBIa2Tc-gYE,Längst Überholte Technik! Linker ENTLARVT Rückschrittliche GroKo-Pläne!,2025-10-06T17:45:03Z,4350,539,63,PT3M2S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=dBIa2Tc-gYE
UQsevMhswEs,So unfähig wie Trump! Clara Bünger entlarvt die Inkompetenz der AfD!,2025-10-06T14:30:51Z,44148,3273,505,PT8M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=UQsevMhswEs
wLMuB0STtDw,Verspätung Bei Der Bahn Wird DREIST Schöngerechnet! Heidi Reichinnek Entlarvt Die ABSURDITÄT!,2025-10-04T11:01:41Z,17455,2286,194,PT1M35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=wLMuB0STtDw
EWE4Vgb-GX0,Milliardengeschenke Auf Kosten Von ARBEITERN! Dietmar Bartsch PLATZT DER KRAGEN!,2025-10-01T16:00:31Z,76983,2641,452,PT6M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=EWE4Vgb-GX0
ERc6M7pHlJI,Unfassbare IGNORANZ! Fahrlässigkeit Der GroKo GEFÄHRDET Cybersicherheit!,2025-10-01T13:00:36Z,3714,505,50,PT5M52S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ERc6M7pHlJI
J0doS5QJLwY,Für Diese Gruppe Zahlt Die Allgemeinheit Doch KEINER REDET DRÜBER!,2025-10-01T10:10:51Z,27704,3049,259,PT1M33S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=J0doS5QJLwY
YKtnDyG-CDM,Merz In der Mangel! Linke Sprechen KLARTEXT! 🔥🚩,2025-09-30T14:23:32Z,15283,2140,145,PT1M21S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=YKtnDyG-CDM
vQIg3A1WRP0,CDU Und CSU Verteidigen Deutschland... IM WELTALL?!😂😂,2025-09-27T11:01:38Z,24876,1593,172,PT33S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=vQIg3A1WRP0
Zf-UdlcMXS8,Altersarmut Wird KATASTROPHAL! Linke GREIFT Merz HART AN!,2025-09-26T16:30:14Z,7899,605,124,PT2M58S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Zf-UdlcMXS8
HxvsrrdcSJ8,Merz BEKÄMPFT Die Arbeitende Klasse! LINKER Cem Ince Mit Wutrede!,2025-09-26T13:00:46Z,6657,685,128,PT3M44S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=HxvsrrdcSJ8
FxtKFtCLUmk,Dobrindt Will ELEKTROSCHOCKER! Linke DECKT Brandgefährliche Pläne AUF!,2025-09-26T11:30:13Z,1612,334,85,PT3M13S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=FxtKFtCLUmk
YoDDkWfD8-c,Zwei GEFÄHRLICHE Alte Männer! Trump Und Putin Setzen ALLES AUFS SPIEL!,2025-09-26T08:31:51Z,9631,760,107,PT56S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=YoDDkWfD8-c
