VideoID,ThreadBin,Count,Percentage
VE5e_ljOpc4,Highly Destructive,0,0.0
VGA6WaqsGZk,Constructive,1,50.0
VGA6WaqsGZk,Slight/Neutral,1,50.0
VGA6WaqsGZk,Moderately Destructive,0,0.0
VGA6WaqsGZk,Highly Destructive,0,0.0
VU7r6hiqLBY,Constructive,1,100.0
VU7r6hiqLBY,Slight/Neutral,0,0.0
VU7r6hiqLBY,Moderately Destructive,0,0.0
VU7r6hiqLBY,Highly Destructive,0,0.0
Vdtfq7uwrjE,Constructive,2,33.3
Vdtfq7uwrjE,Slight/Neutral,2,33.3
Vdtfq7uwrjE,Moderately Destructive,0,0.0
Vdtfq7uwrjE,Highly Destructive,2,33.3
VjLrb1ZgFjg,Constructive,1,50.0
VjLrb1ZgFjg,Slight/Neutral,0,0.0
VjLrb1ZgFjg,Moderately Destructive,1,50.0
VjLrb1ZgFjg,Highly Destructive,0,0.0
VkaHEoND_sM,Constructive,0,0.0
VkaHEoND_sM,Slight/Neutral,1,50.0
VkaHEoND_sM,Moderately Destructive,1,50.0
VkaHEoND_sM,Highly Destructive,0,0.0
VrEnAgHBSOc,Constructive,11,39.3
VrEnAgHBSOc,Slight/Neutral,5,17.9
VrEnAgHBSOc,Moderately Destructive,9,32.1
VrEnAgHBSOc,Highly Destructive,3,10.7
WD_SOzHqIrc,Constructive,0,0.0
WD_SOzHqIrc,Slight/Neutral,0,0.0
WD_SOzHqIrc,Moderately Destructive,1,100.0
WD_SOzHqIrc,Highly Destructive,0,0.0
WGlMpT_dXb0,Constructive,0,0.0
WGlMpT_dXb0,Slight/Neutral,2,40.0
WGlMpT_dXb0,Moderately Destructive,2,40.0
WGlMpT_dXb0,Highly Destructive,1,20.0
WO8g7cT4PYg,Constructive,0,0.0
WO8g7cT4PYg,Slight/Neutral,1,50.0
WO8g7cT4PYg,Moderately Destructive,1,50.0
WO8g7cT4PYg,Highly Destructive,0,0.0
WPDqtwuXiPk,Constructive,6,46.2
WPDqtwuXiPk,Slight/Neutral,5,38.5
WPDqtwuXiPk,Moderately Destructive,2,15.4
WPDqtwuXiPk,Highly Destructive,0,0.0
WQO_rcI-fMQ,Constructive,1,100.0
WQO_rcI-fMQ,Slight/Neutral,0,0.0
WQO_rcI-fMQ,Moderately Destructive,0,0.0
WQO_rcI-fMQ,Highly Destructive,0,0.0
WT2Ndkdak_0,Constructive,0,0.0
WT2Ndkdak_0,Slight/Neutral,1,33.3
WT2Ndkdak_0,Moderately Destructive,1,33.3
WT2Ndkdak_0,Highly Destructive,1,33.3
WUuXfwvKBgY,Constructive,0,0.0
WUuXfwvKBgY,Slight/Neutral,0,0.0
WUuXfwvKBgY,Moderately Destructive,3,100.0
WUuXfwvKBgY,Highly Destructive,0,0.0
W_ruQlie9ag,Constructive,0,0.0
W_ruQlie9ag,Slight/Neutral,1,33.3
W_ruQlie9ag,Moderately Destructive,2,66.7
W_ruQlie9ag,Highly Destructive,0,0.0
WqhAttUIDPE,Constructive,0,0.0
WqhAttUIDPE,Slight/Neutral,1,100.0
WqhAttUIDPE,Moderately Destructive,0,0.0
WqhAttUIDPE,Highly Destructive,0,0.0
WqhrlxIarPk,Constructive,0,0.0
WqhrlxIarPk,Slight/Neutral,0,0.0
WqhrlxIarPk,Moderately Destructive,3,100.0
WqhrlxIarPk,Highly Destructive,0,0.0
X-aWFdgQ4wU,Constructive,0,0.0
X-aWFdgQ4wU,Slight/Neutral,0,0.0
X-aWFdgQ4wU,Moderately Destructive,1,100.0
X-aWFdgQ4wU,Highly Destructive,0,0.0
X5-WJF2OlwE,Constructive,1,100.0
X5-WJF2OlwE,Slight/Neutral,0,0.0
X5-WJF2OlwE,Moderately Destructive,0,0.0
X5-WJF2OlwE,Highly Destructive,0,0.0
X7Se7nABZWI,Constructive,1,14.3
X7Se7nABZWI,Slight/Neutral,2,28.6
X7Se7nABZWI,Moderately Destructive,3,42.9
X7Se7nABZWI,Highly Destructive,1,14.3
XHt20WuROPU,Constructive,0,0.0
XHt20WuROPU,Slight/Neutral,2,50.0
XHt20WuROPU,Moderately Destructive,1,25.0
XHt20WuROPU,Highly Destructive,1,25.0
XL8bHVJth6w,Constructive,0,0.0
XL8bHVJth6w,Slight/Neutral,0,0.0
XL8bHVJth6w,Moderately Destructive,1,100.0
XL8bHVJth6w,Highly Destructive,0,0.0
XXoE5qXtkHY,Constructive,0,0.0
XXoE5qXtkHY,Slight/Neutral,1,50.0
XXoE5qXtkHY,Moderately Destructive,1,50.0
XXoE5qXtkHY,Highly Destructive,0,0.0
XYH0zjRzcQg,Constructive,0,0.0
XYH0zjRzcQg,Slight/Neutral,0,0.0
XYH0zjRzcQg,Moderately Destructive,1,100.0
XYH0zjRzcQg,Highly Destructive,0,0.0
Xjl7yFr6_-I,Constructive,0,0.0
Xjl7yFr6_-I,Slight/Neutral,0,0.0
Xjl7yFr6_-I,Moderately Destructive,1,100.0
Xjl7yFr6_-I,Highly Destructive,0,0.0
XnhWptOoBLQ,Constructive,1,25.0
XnhWptOoBLQ,Slight/Neutral,1,25.0
XnhWptOoBLQ,Moderately Destructive,2,50.0
XnhWptOoBLQ,Highly Destructive,0,0.0
Xw8enEYHPnY,Constructive,0,0.0
Xw8enEYHPnY,Slight/Neutral,0,0.0
Xw8enEYHPnY,Moderately Destructive,2,100.0
Xw8enEYHPnY,Highly Destructive,0,0.0
Y0EiXq_zOX8,Constructive,0,0.0
Y0EiXq_zOX8,Slight/Neutral,0,0.0
Y0EiXq_zOX8,Moderately Destructive,1,100.0
Y0EiXq_zOX8,Highly Destructive,0,0.0
Y7sJzBORXXw,Constructive,1,33.3
Y7sJzBORXXw,Slight/Neutral,0,0.0
Y7sJzBORXXw,Moderately Destructive,2,66.7
Y7sJzBORXXw,Highly Destructive,0,0.0
YGwB_OtRRCU,Constructive,0,0.0
YGwB_OtRRCU,Slight/Neutral,0,0.0
YGwB_OtRRCU,Moderately Destructive,1,100.0
YGwB_OtRRCU,Highly Destructive,0,0.0
YoCJPB5SkU8,Constructive,0,0.0
YoCJPB5SkU8,Slight/Neutral,0,0.0
YoCJPB5SkU8,Moderately Destructive,1,100.0
YoCJPB5SkU8,Highly Destructive,0,0.0
YyLL93TmVjw,Constructive,1,33.3
YyLL93TmVjw,Slight/Neutral,0,0.0
YyLL93TmVjw,Moderately Destructive,2,66.7
YyLL93TmVjw,Highly Destructive,0,0.0
Z1wxEfIrrPU,Constructive,0,0.0
Z1wxEfIrrPU,Slight/Neutral,0,0.0
Z1wxEfIrrPU,Moderately Destructive,1,100.0
Z1wxEfIrrPU,Highly Destructive,0,0.0
ZHNPkza8hbU,Constructive,0,0.0
ZHNPkza8hbU,Slight/Neutral,1,100.0
ZHNPkza8hbU,Moderately Destructive,0,0.0
ZHNPkza8hbU,Highly Destructive,0,0.0
Zfzw9U6EbAg,Constructive,0,0.0
Zfzw9U6EbAg,Slight/Neutral,1,33.3
Zfzw9U6EbAg,Moderately Destructive,2,66.7
Zfzw9U6EbAg,Highly Destructive,0,0.0
ZgbvQGX3OgQ,Constructive,0,0.0
ZgbvQGX3OgQ,Slight/Neutral,0,0.0
ZgbvQGX3OgQ,Moderately Destructive,1,100.0
ZgbvQGX3OgQ,Highly Destructive,0,0.0
ZqxzvaZds74,Constructive,0,0.0
ZqxzvaZds74,Slight/Neutral,0,0.0
ZqxzvaZds74,Moderately Destructive,1,100.0
ZqxzvaZds74,Highly Destructive,0,0.0
ZwnFCxsGesg,Constructive,0,0.0
ZwnFCxsGesg,Slight/Neutral,0,0.0
ZwnFCxsGesg,Moderately Destructive,4,100.0
ZwnFCxsGesg,Highly Destructive,0,0.0
Zx2nthzE34s,Constructive,1,20.0
Zx2nthzE34s,Slight/Neutral,0,0.0
Zx2nthzE34s,Moderately Destructive,3,60.0
Zx2nthzE34s,Highly Destructive,1,20.0
_4H8nTbtYDM,Constructive,0,0.0
_4H8nTbtYDM,Slight/Neutral,0,0.0
_4H8nTbtYDM,Moderately Destructive,0,0.0
_4H8nTbtYDM,Highly Destructive,1,100.0
_4cw2GxeoMw,Constructive,0,0.0
_4cw2GxeoMw,Slight/Neutral,1,100.0
_4cw2GxeoMw,Moderately Destructive,0,0.0
_4cw2GxeoMw,Highly Destructive,0,0.0
_9wDuU0GIJU,Constructive,0,0.0
_9wDuU0GIJU,Slight/Neutral,0,0.0
_9wDuU0GIJU,Moderately Destructive,2,66.7
_9wDuU0GIJU,Highly Destructive,1,33.3
_DTQLngsNw4,Constructive,0,0.0
_DTQLngsNw4,Slight/Neutral,0,0.0
_DTQLngsNw4,Moderately Destructive,1,100.0
_DTQLngsNw4,Highly Destructive,0,0.0
_G_OWfYb2J8,Constructive,0,0.0
_G_OWfYb2J8,Slight/Neutral,1,50.0
_G_OWfYb2J8,Moderately Destructive,1,50.0
_G_OWfYb2J8,Highly Destructive,0,0.0
_H87SorDSF0,Constructive,0,0.0
_H87SorDSF0,Slight/Neutral,0,0.0
_H87SorDSF0,Moderately Destructive,1,100.0
_H87SorDSF0,Highly Destructive,0,0.0
_MEZKinUlVE,Constructive,0,0.0
_MEZKinUlVE,Slight/Neutral,0,0.0
_MEZKinUlVE,Moderately Destructive,0,0.0
_MEZKinUlVE,Highly Destructive,1,100.0
_PLx9y_QuDc,Constructive,0,0.0
_PLx9y_QuDc,Slight/Neutral,1,100.0
_PLx9y_QuDc,Moderately Destructive,0,0.0
_PLx9y_QuDc,Highly Destructive,0,0.0
_QSyGz3OmSM,Constructive,0,0.0
_QSyGz3OmSM,Slight/Neutral,0,0.0
_QSyGz3OmSM,Moderately Destructive,1,50.0
_QSyGz3OmSM,Highly Destructive,1,50.0
_RMlV5f2HhU,Constructive,1,100.0
_RMlV5f2HhU,Slight/Neutral,0,0.0
_RMlV5f2HhU,Moderately Destructive,0,0.0
_RMlV5f2HhU,Highly Destructive,0,0.0
_Ujz8DWbuK8,Constructive,0,0.0
_Ujz8DWbuK8,Slight/Neutral,1,25.0
_Ujz8DWbuK8,Moderately Destructive,3,75.0
_Ujz8DWbuK8,Highly Destructive,0,0.0
__ALL__,Constructive,412,20.6
__ALL__,Slight/Neutral,487,24.4
__ALL__,Moderately Destructive,829,41.5
__ALL__,Highly Destructive,272,13.6
_bHi09-Z7cQ,Constructive,0,0.0
_bHi09-Z7cQ,Slight/Neutral,0,0.0
_bHi09-Z7cQ,Moderately Destructive,2,100.0
_bHi09-Z7cQ,Highly Destructive,0,0.0
_mRLOtbVa-Q,Constructive,1,100.0
_mRLOtbVa-Q,Slight/Neutral,0,0.0
_mRLOtbVa-Q,Moderately Destructive,0,0.0
_mRLOtbVa-Q,Highly Destructive,0,0.0
_w9kUZcU4LA,Constructive,0,0.0
_w9kUZcU4LA,Slight/Neutral,0,0.0
_w9kUZcU4LA,Moderately Destructive,1,100.0
_w9kUZcU4LA,Highly Destructive,0,0.0
a1pCCuJHibk,Constructive,9,27.3
a1pCCuJHibk,Slight/Neutral,8,24.2
a1pCCuJHibk,Moderately Destructive,10,30.3
a1pCCuJHibk,Highly Destructive,6,18.2
a6w9Lfvcb8Q,Constructive,6,30.0
a6w9Lfvcb8Q,Slight/Neutral,6,30.0
a6w9Lfvcb8Q,Moderately Destructive,5,25.0
a6w9Lfvcb8Q,Highly Destructive,3,15.0
a9B8KeKgd8k,Constructive,0,0.0
a9B8KeKgd8k,Slight/Neutral,3,27.3
a9B8KeKgd8k,Moderately Destructive,6,54.5
a9B8KeKgd8k,Highly Destructive,2,18.2
aDbCT1CdSuo,Constructive,0,0.0
aDbCT1CdSuo,Slight/Neutral,1,50.0
aDbCT1CdSuo,Moderately Destructive,1,50.0
aDbCT1CdSuo,Highly Destructive,0,0.0
aPjAExvup18,Constructive,0,0.0
aPjAExvup18,Slight/Neutral,0,0.0
aPjAExvup18,Moderately Destructive,2,100.0
aPjAExvup18,Highly Destructive,0,0.0
aQKyTQ_0l8Y,Constructive,0,0.0
aQKyTQ_0l8Y,Slight/Neutral,0,0.0
aQKyTQ_0l8Y,Moderately Destructive,1,100.0
aQKyTQ_0l8Y,Highly Destructive,0,0.0
aUa6sgzZIYk,Constructive,0,0.0
aUa6sgzZIYk,Slight/Neutral,0,0.0
aUa6sgzZIYk,Moderately Destructive,2,100.0
aUa6sgzZIYk,Highly Destructive,0,0.0
aYDViM0uegw,Constructive,0,0.0
aYDViM0uegw,Slight/Neutral,0,0.0
aYDViM0uegw,Moderately Destructive,1,100.0
aYDViM0uegw,Highly Destructive,0,0.0
ajVguVBvuiw,Constructive,0,0.0
ajVguVBvuiw,Slight/Neutral,0,0.0
ajVguVBvuiw,Moderately Destructive,0,0.0
ajVguVBvuiw,Highly Destructive,1,100.0
anKw-OyS5Z4,Constructive,1,33.3
anKw-OyS5Z4,Slight/Neutral,0,0.0
anKw-OyS5Z4,Moderately Destructive,1,33.3
anKw-OyS5Z4,Highly Destructive,1,33.3
b4fLjOVoKag,Constructive,1,20.0
b4fLjOVoKag,Slight/Neutral,2,40.0
b4fLjOVoKag,Moderately Destructive,2,40.0
b4fLjOVoKag,Highly Destructive,0,0.0
bChYUE3HWHE,Constructive,0,0.0
bChYUE3HWHE,Slight/Neutral,0,0.0
bChYUE3HWHE,Moderately Destructive,1,100.0
bChYUE3HWHE,Highly Destructive,0,0.0
bDPGywNXpAg,Constructive,1,50.0
bDPGywNXpAg,Slight/Neutral,0,0.0
bDPGywNXpAg,Moderately Destructive,1,50.0
bDPGywNXpAg,Highly Destructive,0,0.0
bEsFAWsvj04,Constructive,0,0.0
bEsFAWsvj04,Slight/Neutral,0,0.0
bEsFAWsvj04,Moderately Destructive,2,100.0
bEsFAWsvj04,Highly Destructive,0,0.0
bJ7v7RDHdY0,Constructive,1,16.7
bJ7v7RDHdY0,Slight/Neutral,3,50.0
bJ7v7RDHdY0,Moderately Destructive,1,16.7
bJ7v7RDHdY0,Highly Destructive,1,16.7
bNyaRdnPPrY,Constructive,0,0.0
bNyaRdnPPrY,Slight/Neutral,0,0.0
bNyaRdnPPrY,Moderately Destructive,1,50.0
bNyaRdnPPrY,Highly Destructive,1,50.0
bQCDrwWlTGA,Constructive,5,41.7
bQCDrwWlTGA,Slight/Neutral,4,33.3
bQCDrwWlTGA,Moderately Destructive,2,16.7
bQCDrwWlTGA,Highly Destructive,1,8.3
bYdLWE-ikqA,Constructive,0,0.0
bYdLWE-ikqA,Slight/Neutral,0,0.0
bYdLWE-ikqA,Moderately Destructive,1,100.0
bYdLWE-ikqA,Highly Destructive,0,0.0
brUMn--G3b4,Constructive,0,0.0
brUMn--G3b4,Slight/Neutral,0,0.0
brUMn--G3b4,Moderately Destructive,1,100.0
brUMn--G3b4,Highly Destructive,0,0.0
btz1VxGi_7s,Constructive,1,50.0
btz1VxGi_7s,Slight/Neutral,1,50.0
btz1VxGi_7s,Moderately Destructive,0,0.0
btz1VxGi_7s,Highly Destructive,0,0.0
byULNSSCGq0,Constructive,1,50.0
byULNSSCGq0,Slight/Neutral,0,0.0
byULNSSCGq0,Moderately Destructive,1,50.0
byULNSSCGq0,Highly Destructive,0,0.0
c04R9RnxdEQ,Constructive,0,0.0
c04R9RnxdEQ,Slight/Neutral,0,0.0
c04R9RnxdEQ,Moderately Destructive,1,100.0
c04R9RnxdEQ,Highly Destructive,0,0.0
c26W8Kr-3pE,Constructive,0,0.0
c26W8Kr-3pE,Slight/Neutral,0,0.0
c26W8Kr-3pE,Moderately Destructive,1,100.0
c26W8Kr-3pE,Highly Destructive,0,0.0
c7z1R_eXONA,Constructive,0,0.0
c7z1R_eXONA,Slight/Neutral,0,0.0
c7z1R_eXONA,Moderately Destructive,1,100.0
c7z1R_eXONA,Highly Destructive,0,0.0
cA96V0Tqe1Y,Constructive,0,0.0
cA96V0Tqe1Y,Slight/Neutral,0,0.0
cA96V0Tqe1Y,Moderately Destructive,1,100.0
cA96V0Tqe1Y,Highly Destructive,0,0.0
cB1uCYwvGng,Constructive,1,100.0
cB1uCYwvGng,Slight/Neutral,0,0.0
cB1uCYwvGng,Moderately Destructive,0,0.0
cB1uCYwvGng,Highly Destructive,0,0.0
cBemR-hvVzM,Constructive,0,0.0
cBemR-hvVzM,Slight/Neutral,0,0.0
cBemR-hvVzM,Moderately Destructive,2,100.0
cBemR-hvVzM,Highly Destructive,0,0.0
cRvupgVT-qo,Constructive,0,0.0
cRvupgVT-qo,Slight/Neutral,0,0.0
cRvupgVT-qo,Moderately Destructive,1,100.0
cRvupgVT-qo,Highly Destructive,0,0.0
cSBKzR5mJZo,Constructive,1,100.0
cSBKzR5mJZo,Slight/Neutral,0,0.0
cSBKzR5mJZo,Moderately Destructive,0,0.0
cSBKzR5mJZo,Highly Destructive,0,0.0
cZ8tR6ds9dU,Constructive,0,0.0
cZ8tR6ds9dU,Slight/Neutral,0,0.0
cZ8tR6ds9dU,Moderately Destructive,2,100.0
cZ8tR6ds9dU,Highly Destructive,0,0.0
ce0ENokxoJg,Constructive,0,0.0
ce0ENokxoJg,Slight/Neutral,0,0.0
ce0ENokxoJg,Moderately Destructive,1,100.0
ce0ENokxoJg,Highly Destructive,0,0.0
cgxMq50JhQA,Constructive,0,0.0
cgxMq50JhQA,Slight/Neutral,0,0.0
cgxMq50JhQA,Moderately Destructive,1,100.0
cgxMq50JhQA,Highly Destructive,0,0.0
d1q9pKiGVHU,Constructive,0,0.0
d1q9pKiGVHU,Slight/Neutral,0,0.0
d1q9pKiGVHU,Moderately Destructive,2,100.0
d1q9pKiGVHU,Highly Destructive,0,0.0
dDGWntK0r3o,Constructive,0,0.0
dDGWntK0r3o,Slight/Neutral,1,33.3
dDGWntK0r3o,Moderately Destructive,1,33.3
dDGWntK0r3o,Highly Destructive,1,33.3
dEQp7LysqYQ,Constructive,1,100.0
dEQp7LysqYQ,Slight/Neutral,0,0.0
dEQp7LysqYQ,Moderately Destructive,0,0.0
dEQp7LysqYQ,Highly Destructive,0,0.0
dGpd5uztEEM,Constructive,0,0.0
dGpd5uztEEM,Slight/Neutral,1,50.0
dGpd5uztEEM,Moderately Destructive,1,50.0
dGpd5uztEEM,Highly Destructive,0,0.0
dP26t60MKZQ,Constructive,0,0.0
dP26t60MKZQ,Slight/Neutral,0,0.0
dP26t60MKZQ,Moderately Destructive,1,100.0
dP26t60MKZQ,Highly Destructive,0,0.0
dWI7t19VBqA,Constructive,0,0.0
dWI7t19VBqA,Slight/Neutral,0,0.0
dWI7t19VBqA,Moderately Destructive,1,100.0
dWI7t19VBqA,Highly Destructive,0,0.0
dXEpSAOJWBE,Constructive,0,0.0
dXEpSAOJWBE,Slight/Neutral,0,0.0
dXEpSAOJWBE,Moderately Destructive,1,100.0
dXEpSAOJWBE,Highly Destructive,0,0.0
dXkwdHMlnMQ,Constructive,0,0.0
dXkwdHMlnMQ,Slight/Neutral,2,100.0
dXkwdHMlnMQ,Moderately Destructive,0,0.0
dXkwdHMlnMQ,Highly Destructive,0,0.0
dtlOUMEz4y8,Constructive,1,50.0
dtlOUMEz4y8,Slight/Neutral,0,0.0
dtlOUMEz4y8,Moderately Destructive,1,50.0
dtlOUMEz4y8,Highly Destructive,0,0.0
dvRk9lNsquU,Constructive,0,0.0
dvRk9lNsquU,Slight/Neutral,0,0.0
dvRk9lNsquU,Moderately Destructive,1,100.0
dvRk9lNsquU,Highly Destructive,0,0.0
eETzt5qnmEU,Constructive,0,0.0
eETzt5qnmEU,Slight/Neutral,0,0.0
eETzt5qnmEU,Moderately Destructive,1,100.0
eETzt5qnmEU,Highly Destructive,0,0.0
eKTOWD3Xzfw,Constructive,0,0.0
eKTOWD3Xzfw,Slight/Neutral,1,25.0
eKTOWD3Xzfw,Moderately Destructive,1,25.0
eKTOWD3Xzfw,Highly Destructive,2,50.0
eLUqNNZw3Gw,Constructive,0,0.0
eLUqNNZw3Gw,Slight/Neutral,0,0.0
eLUqNNZw3Gw,Moderately Destructive,1,100.0
eLUqNNZw3Gw,Highly Destructive,0,0.0
eXdkETk4GhU,Constructive,0,0.0
eXdkETk4GhU,Slight/Neutral,0,0.0
eXdkETk4GhU,Moderately Destructive,1,100.0
eXdkETk4GhU,Highly Destructive,0,0.0
eif6OpfdR7Q,Constructive,0,0.0
eif6OpfdR7Q,Slight/Neutral,0,0.0
eif6OpfdR7Q,Moderately Destructive,0,0.0
eif6OpfdR7Q,Highly Destructive,1,100.0
enUC5bDsU6A,Constructive,0,0.0
enUC5bDsU6A,Slight/Neutral,1,100.0
enUC5bDsU6A,Moderately Destructive,0,0.0
enUC5bDsU6A,Highly Destructive,0,0.0
expB5ZRlP64,Constructive,3,30.0
expB5ZRlP64,Slight/Neutral,5,50.0
expB5ZRlP64,Moderately Destructive,1,10.0
expB5ZRlP64,Highly Destructive,1,10.0
f6qnpoRsCFY,Constructive,1,25.0
f6qnpoRsCFY,Slight/Neutral,1,25.0
f6qnpoRsCFY,Moderately Destructive,2,50.0
f6qnpoRsCFY,Highly Destructive,0,0.0
fC7oui9QJFM,Constructive,0,0.0
fC7oui9QJFM,Slight/Neutral,0,0.0
fC7oui9QJFM,Moderately Destructive,1,100.0
fC7oui9QJFM,Highly Destructive,0,0.0
fHLfXJT3ywM,Constructive,0,0.0
fHLfXJT3ywM,Slight/Neutral,1,100.0
fHLfXJT3ywM,Moderately Destructive,0,0.0
fHLfXJT3ywM,Highly Destructive,0,0.0
fJtJk2USDZE,Constructive,0,0.0
fJtJk2USDZE,Slight/Neutral,1,100.0
fJtJk2USDZE,Moderately Destructive,0,0.0
fJtJk2USDZE,Highly Destructive,0,0.0
fNYWRDHMJtk,Constructive,0,0.0
fNYWRDHMJtk,Slight/Neutral,0,0.0
fNYWRDHMJtk,Moderately Destructive,1,100.0
fNYWRDHMJtk,Highly Destructive,0,0.0
fYQ5RVktyxs,Constructive,2,100.0
fYQ5RVktyxs,Slight/Neutral,0,0.0
fYQ5RVktyxs,Moderately Destructive,0,0.0
fYQ5RVktyxs,Highly Destructive,0,0.0
fdZJuAJ6XzQ,Constructive,0,0.0
fdZJuAJ6XzQ,Slight/Neutral,0,0.0
fdZJuAJ6XzQ,Moderately Destructive,1,100.0
fdZJuAJ6XzQ,Highly Destructive,0,0.0
fsXMGnHFiFM,Constructive,0,0.0
fsXMGnHFiFM,Slight/Neutral,0,0.0
fsXMGnHFiFM,Moderately Destructive,2,100.0
fsXMGnHFiFM,Highly Destructive,0,0.0
g8Gac6muoiM,Constructive,0,0.0
g8Gac6muoiM,Slight/Neutral,1,50.0
g8Gac6muoiM,Moderately Destructive,0,0.0
g8Gac6muoiM,Highly Destructive,1,50.0
gC-kDfnA68c,Constructive,0,0.0
gC-kDfnA68c,Slight/Neutral,1,100.0
gC-kDfnA68c,Moderately Destructive,0,0.0
gC-kDfnA68c,Highly Destructive,0,0.0
gIuSrjq4Zkw,Constructive,1,50.0
gIuSrjq4Zkw,Slight/Neutral,1,50.0
gIuSrjq4Zkw,Moderately Destructive,0,0.0
gIuSrjq4Zkw,Highly Destructive,0,0.0
gKcaV6Uo_0Q,Constructive,0,0.0
gKcaV6Uo_0Q,Slight/Neutral,0,0.0
gKcaV6Uo_0Q,Moderately Destructive,0,0.0
gKcaV6Uo_0Q,Highly Destructive,1,100.0
gNGQfpUTxik,Constructive,0,0.0
gNGQfpUTxik,Slight/Neutral,1,33.3
gNGQfpUTxik,Moderately Destructive,2,66.7
gNGQfpUTxik,Highly Destructive,0,0.0
gONVEEJcF8I,Constructive,0,0.0
gONVEEJcF8I,Slight/Neutral,0,0.0
gONVEEJcF8I,Moderately Destructive,1,100.0
gONVEEJcF8I,Highly Destructive,0,0.0
gbz_LecnBGs,Constructive,0,0.0
gbz_LecnBGs,Slight/Neutral,1,25.0
gbz_LecnBGs,Moderately Destructive,2,50.0
gbz_LecnBGs,Highly Destructive,1,25.0
gw9M8sBuk8Y,Constructive,0,0.0
gw9M8sBuk8Y,Slight/Neutral,0,0.0
gw9M8sBuk8Y,Moderately Destructive,1,100.0
gw9M8sBuk8Y,Highly Destructive,0,0.0
hAB3zYIMF9Y,Constructive,3,33.3
hAB3zYIMF9Y,Slight/Neutral,3,33.3
hAB3zYIMF9Y,Moderately Destructive,2,22.2
hAB3zYIMF9Y,Highly Destructive,1,11.1
hH7gDTruejQ,Constructive,1,25.0
hH7gDTruejQ,Slight/Neutral,0,0.0
hH7gDTruejQ,Moderately Destructive,3,75.0
hH7gDTruejQ,Highly Destructive,0,0.0
hQG4_okBIfA,Constructive,0,0.0
hQG4_okBIfA,Slight/Neutral,0,0.0
hQG4_okBIfA,Moderately Destructive,2,100.0
hQG4_okBIfA,Highly Destructive,0,0.0
hdGv0rFeFSg,Constructive,2,50.0
hdGv0rFeFSg,Slight/Neutral,1,25.0
hdGv0rFeFSg,Moderately Destructive,1,25.0
hdGv0rFeFSg,Highly Destructive,0,0.0
hfJIaRlvHOU,Constructive,1,100.0
hfJIaRlvHOU,Slight/Neutral,0,0.0
hfJIaRlvHOU,Moderately Destructive,0,0.0
hfJIaRlvHOU,Highly Destructive,0,0.0
iH7bLXpBMlM,Constructive,0,0.0
iH7bLXpBMlM,Slight/Neutral,0,0.0
iH7bLXpBMlM,Moderately Destructive,0,0.0
iH7bLXpBMlM,Highly Destructive,1,100.0
iVPW3eRY33c,Constructive,0,0.0
iVPW3eRY33c,Slight/Neutral,0,0.0
iVPW3eRY33c,Moderately Destructive,2,100.0
iVPW3eRY33c,Highly Destructive,0,0.0
inQNr-0w0G0,Constructive,0,0.0
inQNr-0w0G0,Slight/Neutral,0,0.0
inQNr-0w0G0,Moderately Destructive,1,100.0
inQNr-0w0G0,Highly Destructive,0,0.0
ioyfuDqZmZk,Constructive,14,48.3
ioyfuDqZmZk,Slight/Neutral,9,31.0
ioyfuDqZmZk,Moderately Destructive,4,13.8
ioyfuDqZmZk,Highly Destructive,2,6.9
ipTBJuwtb94,Constructive,0,0.0
ipTBJuwtb94,Slight/Neutral,0,0.0
ipTBJuwtb94,Moderately Destructive,3,100.0
ipTBJuwtb94,Highly Destructive,0,0.0
irIr3JuTbsM,Constructive,1,100.0
irIr3JuTbsM,Slight/Neutral,0,0.0
irIr3JuTbsM,Moderately Destructive,0,0.0
irIr3JuTbsM,Highly Destructive,0,0.0
irT1KtHWKR0,Constructive,0,0.0
irT1KtHWKR0,Slight/Neutral,0,0.0
irT1KtHWKR0,Moderately Destructive,1,100.0
irT1KtHWKR0,Highly Destructive,0,0.0
isc6Hay1JYs,Constructive,4,18.2
isc6Hay1JYs,Slight/Neutral,4,18.2
isc6Hay1JYs,Moderately Destructive,6,27.3
isc6Hay1JYs,Highly Destructive,8,36.4
itD6yXkO7qg,Constructive,0,0.0
itD6yXkO7qg,Slight/Neutral,1,50.0
itD6yXkO7qg,Moderately Destructive,1,50.0
itD6yXkO7qg,Highly Destructive,0,0.0
j6BwYgXmK44,Constructive,0,0.0
j6BwYgXmK44,Slight/Neutral,0,0.0
j6BwYgXmK44,Moderately Destructive,1,100.0
j6BwYgXmK44,Highly Destructive,0,0.0
jD0F7aWq4Ek,Constructive,0,0.0
jD0F7aWq4Ek,Slight/Neutral,1,100.0
jD0F7aWq4Ek,Moderately Destructive,0,0.0
jD0F7aWq4Ek,Highly Destructive,0,0.0
jLSHHfOCnKI,Constructive,0,0.0
jLSHHfOCnKI,Slight/Neutral,2,40.0
jLSHHfOCnKI,Moderately Destructive,2,40.0
jLSHHfOCnKI,Highly Destructive,1,20.0
jMmLJc2LwSU,Constructive,0,0.0
jMmLJc2LwSU,Slight/Neutral,1,100.0
jMmLJc2LwSU,Moderately Destructive,0,0.0
jMmLJc2LwSU,Highly Destructive,0,0.0
jPiNOjq4e6E,Constructive,0,0.0
jPiNOjq4e6E,Slight/Neutral,0,0.0
jPiNOjq4e6E,Moderately Destructive,1,100.0
